serial, year, department, image, page
860,1992,24, , http://www.artic.edu/aic/collections/artwork/180792?search_no=1&index=7
861,1992,24, , http://www.artic.edu/aic/collections/artwork/158455?search_no=1&index=8
862,1998,24, , http://www.artic.edu/aic/collections/artwork/180809?search_no=1&index=6
863,1992,24, , http://www.artic.edu/aic/collections/artwork/180802?search_no=1&index=9
864,1961,24, , http://www.artic.edu/aic/collections/artwork/50665?search_no=1&index=0
865,1991,24, , http://www.artic.edu/aic/collections/artwork/210902?search_no=1&index=1
866,1973,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/134174_773642.jpg, http://www.artic.edu/aic/collections/artwork/99611?search_no=1&index=2
867,138,24, , http://www.artic.edu/aic/collections/artwork/34151?search_no=1&index=3
868,1960,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000133/3891_1385147.jpg, http://www.artic.edu/aic/collections/artwork/24658?search_no=1&index=4
869,1910,24, , http://www.artic.edu/aic/collections/artwork/61754?search_no=1&index=5
870,1951,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000131/3695_1344900.jpg, http://www.artic.edu/aic/collections/artwork/15569?search_no=1&index=6
871,1967,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000133/8750_1384967.jpg, http://www.artic.edu/aic/collections/artwork/99542?search_no=1&index=7
872,1965,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000138/5311_1438809.jpg, http://www.artic.edu/aic/collections/artwork/65842?search_no=1&index=8
873,1964,24, , http://www.artic.edu/aic/collections/artwork/20507?search_no=1&index=9
874,1995,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000135/177980_1400658.jpg, http://www.artic.edu/aic/collections/artwork/194765?search_no=1&index=1
875,2007,24, , http://www.artic.edu/aic/collections/artwork/199846?search_no=1&index=2
876,1959,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000071/42733_611177.jpg, http://www.artic.edu/aic/collections/artwork/27614?search_no=1&index=3
877,1970,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000092/132767_750374.jpg, http://www.artic.edu/aic/collections/artwork/196410?search_no=1&index=5
878,1973,24, , http://www.artic.edu/aic/collections/artwork/47532?search_no=1&index=4
879,1997,24, , http://www.artic.edu/aic/collections/artwork/150066?search_no=1&index=8
880,2004,24, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000075/59693_641364.jpg, http://www.artic.edu/aic/collections/artwork/190590?search_no=1&index=6
881,1975,24, , http://www.artic.edu/aic/collections/artwork/203646?search_no=1&index=7
882,2003,24, , http://www.artic.edu/aic/collections/artwork/184103?search_no=1&index=9
883,2010,24, , http://www.artic.edu/aic/collections/artwork/208501?search_no=1&index=0
884,1972,24, , http://www.artic.edu/aic/collections/artwork/47129?search_no=1&index=1
885,2005,3, , http://www.artic.edu/aic/collections/artwork/199001?search_no=1&index=2
886,2005,3, , http://www.artic.edu/aic/collections/artwork/199551?search_no=1&index=3
887,2005,3, , http://www.artic.edu/aic/collections/artwork/199552?search_no=1&index=4
888,2005,3, , http://www.artic.edu/aic/collections/artwork/199553?search_no=1&index=5
889,2005,3, , http://www.artic.edu/aic/collections/artwork/199554?search_no=1&index=6
890,1973,24, , http://www.artic.edu/aic/collections/artwork/94235?search_no=1&index=7
891,2003,24, , http://www.artic.edu/aic/collections/artwork/184097?search_no=1&index=8
892,274,24, , http://www.artic.edu/aic/collections/artwork/187753?search_no=1&index=9
893,1600,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/1473_1166753.jpg, http://www.artic.edu/aic/collections/artwork/36112?search_no=1&index=0
894,1928,6, , http://www.artic.edu/aic/collections/artwork/64431?search_no=1&index=1
895,1981,6, , http://www.artic.edu/aic/collections/artwork/103026?search_no=1&index=2
896,1755,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/8614_1176863.jpg, http://www.artic.edu/aic/collections/artwork/180742?search_no=1&index=3
897,1901,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000115/27074_1163523.jpg, http://www.artic.edu/aic/collections/artwork/129607?search_no=1&index=4
898,1928,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000080/3714_672367.jpg, http://www.artic.edu/aic/collections/artwork/19159?search_no=1&index=5
899,1776,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000021/52957_250039.jpg, http://www.artic.edu/aic/collections/artwork/36505?search_no=1&index=6
900,1902,6, , http://www.artic.edu/aic/collections/artwork/187061?search_no=1&index=7
901,1925,6, , http://www.artic.edu/aic/collections/artwork/109535?search_no=1&index=8
902,1757,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/37017_1166893.jpg, http://www.artic.edu/aic/collections/artwork/6475?search_no=1&index=9
903,1787,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000010/56787_375229.jpg, http://www.artic.edu/aic/collections/artwork/66185?search_no=6&index=0
904,1776,6, , http://www.artic.edu/aic/collections/artwork/150999?search_no=6&index=3
905,1776,6, , http://www.artic.edu/aic/collections/artwork/57514?search_no=6&index=2
906,1766,6, , http://www.artic.edu/aic/collections/artwork/38106?search_no=6&index=1
907,1908,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000093/8251_758509.jpg, http://www.artic.edu/aic/collections/artwork/159135?search_no=6&index=4
908, ,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000073/1189_625362.jpg, http://www.artic.edu/aic/collections/artwork/7998?search_no=6&index=7
909,1790,6, , http://www.artic.edu/aic/collections/artwork/13618?search_no=6&index=5
910,1889,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000093/6793_758497.jpg, http://www.artic.edu/aic/collections/artwork/157021?search_no=6&index=6
911,1911,6, , http://www.artic.edu/aic/collections/artwork/51741?search_no=6&index=8
912,1652,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000044/94696_479819.jpg, http://www.artic.edu/aic/collections/artwork/72509?search_no=6&index=9
913,1955,6, , http://www.artic.edu/aic/collections/artwork/180251?search_no=1&index=0
914,1927,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000073/7610_625284.jpg, http://www.artic.edu/aic/collections/artwork/64659?search_no=1&index=1
915,1795,6, , http://www.artic.edu/aic/collections/artwork/63529?search_no=1&index=2
916,1867,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000073/31420_624798.jpg, http://www.artic.edu/aic/collections/artwork/146866?search_no=1&index=3
917,1897,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000102/6689_870331.jpg, http://www.artic.edu/aic/collections/artwork/156437?search_no=1&index=4
918,1915,6, , http://www.artic.edu/aic/collections/artwork/178713?search_no=1&index=5
919,1900,6, , http://www.artic.edu/aic/collections/artwork/154052?search_no=1&index=6
920,1810,6, , http://www.artic.edu/aic/collections/artwork/45143?search_no=1&index=7
921,1740,6, , http://www.artic.edu/aic/collections/artwork/60483?search_no=1&index=8
922,1740,6, , http://www.artic.edu/aic/collections/artwork/147447?search_no=1&index=9
923,1746,6, , http://www.artic.edu/aic/collections/artwork/50214?search_no=1&index=0
924,1746,6, , http://www.artic.edu/aic/collections/artwork/50215?search_no=1&index=1
925,1746,6, , http://www.artic.edu/aic/collections/artwork/50217?search_no=1&index=2
926,1746,6, , http://www.artic.edu/aic/collections/artwork/50216?search_no=1&index=3
927,1760,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000010/64266_376040.jpg, http://www.artic.edu/aic/collections/artwork/58988?search_no=1&index=6
928,1770,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000022/58946_250185.jpg, http://www.artic.edu/aic/collections/artwork/129397?search_no=1&index=5
929,1760,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000075/64269_641359.jpg, http://www.artic.edu/aic/collections/artwork/111480?search_no=1&index=4
930,1770,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000022/58947_250186.jpg, http://www.artic.edu/aic/collections/artwork/129398?search_no=1&index=7
931,1760,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000075/64268_641369.jpg, http://www.artic.edu/aic/collections/artwork/111481?search_no=1&index=8
932,1770,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000022/58950_250187.jpg, http://www.artic.edu/aic/collections/artwork/129399?search_no=1&index=9
933,1787,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000010/56787_375229.jpg, http://www.artic.edu/aic/collections/artwork/66185?search_no=1&index=0
934,1911,6, , http://www.artic.edu/aic/collections/artwork/51741?search_no=1&index=1
935,1775,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000011/56773_378126.jpg, http://www.artic.edu/aic/collections/artwork/50423?search_no=1&index=2
936,1793,6, , http://www.artic.edu/aic/collections/artwork/68214?search_no=1&index=3
937,1791,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000010/54537_375637.jpg, http://www.artic.edu/aic/collections/artwork/63533?search_no=1&index=4
938,1760,6, , http://www.artic.edu/aic/collections/artwork/36202?search_no=1&index=5
939,1905,6, , http://www.artic.edu/aic/collections/artwork/70996?search_no=1&index=6
940,1875,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000011/55814_377493.jpg, http://www.artic.edu/aic/collections/artwork/68173?search_no=1&index=7
941,1758,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000011/55760_377188.jpg, http://www.artic.edu/aic/collections/artwork/68090?search_no=1&index=8
942,1758,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000011/55762_377211.jpg, http://www.artic.edu/aic/collections/artwork/68095?search_no=1&index=9
943,1652,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000044/94696_479819.jpg, http://www.artic.edu/aic/collections/artwork/72509?search_no=1&index=0
944,1725,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000096/67479_796432.jpg, http://www.artic.edu/aic/collections/artwork/53745?search_no=1&index=1
945,1820,6, , http://www.artic.edu/aic/collections/artwork/67529?search_no=1&index=2
946,1750,6, , http://www.artic.edu/aic/collections/artwork/22377?search_no=1&index=3
947,1770,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000030/62279_268965.jpg, http://www.artic.edu/aic/collections/artwork/66875?search_no=1&index=4
948,1800,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000046/96016_487431.jpg, http://www.artic.edu/aic/collections/artwork/70581?search_no=1&index=5
949,1674,6, , http://www.artic.edu/aic/collections/artwork/6673?search_no=1&index=6
950, ,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000031/52530_1059155.jpg, http://www.artic.edu/aic/collections/artwork/48823?search_no=1&index=7
951,1700,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000010/49424_375261.jpg, http://www.artic.edu/aic/collections/artwork/67171?search_no=1&index=8
952,1663,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000046/82567_487729.jpg, http://www.artic.edu/aic/collections/artwork/80282?search_no=1&index=9
953,1766,6, , http://www.artic.edu/aic/collections/artwork/38106?search_no=1&index=0
954,1776,6, , http://www.artic.edu/aic/collections/artwork/150999?search_no=1&index=1
955,1905,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000097/153565_1088443.jpg, http://www.artic.edu/aic/collections/artwork/154047?search_no=1&index=2
956,1712,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/52447_591012.jpg, http://www.artic.edu/aic/collections/artwork/37316?search_no=1&index=4
957,1905,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000125/52148_1272521.jpg, http://www.artic.edu/aic/collections/artwork/154048?search_no=1&index=3
958,1787,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/52224_591006.jpg, http://www.artic.edu/aic/collections/artwork/6468?search_no=1&index=5
959, ,6, , http://www.artic.edu/aic/collections/artwork/32624?search_no=1&index=6
960, ,6, , http://www.artic.edu/aic/collections/artwork/189784?search_no=1&index=7
961,1902,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000084/52919_696494.jpg, http://www.artic.edu/aic/collections/artwork/102987?search_no=1&index=8
962,1925,6, , http://www.artic.edu/aic/collections/artwork/117272?search_no=1&index=9
963,1889,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000093/6793_758497.jpg, http://www.artic.edu/aic/collections/artwork/157021?search_no=1&index=0
964, ,6, , http://www.artic.edu/aic/collections/artwork/58848?search_no=1&index=1
965, ,6, , http://www.artic.edu/aic/collections/artwork/58821?search_no=1&index=2
966, ,6, , http://www.artic.edu/aic/collections/artwork/58843?search_no=1&index=3
967,1600,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000096/52660_806607.jpg, http://www.artic.edu/aic/collections/artwork/96536?search_no=1&index=5
968,1830,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/53001_591039.jpg, http://www.artic.edu/aic/collections/artwork/36459?search_no=1&index=6
969,1845,6, , http://www.artic.edu/aic/collections/artwork/86544?search_no=1&index=4
970,1830,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000084/52901_696459.jpg, http://www.artic.edu/aic/collections/artwork/36679?search_no=1&index=7
971,1830,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/53012_591048.jpg, http://www.artic.edu/aic/collections/artwork/87396?search_no=1&index=8
972,1814,6, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/52999_591036.jpg, http://www.artic.edu/aic/collections/artwork/36824?search_no=1&index=9
973,1525,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000044/2074_482264.jpg, http://www.artic.edu/aic/collections/artwork/25582?search_no=1&index=0
974,1400,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000093/3523_759239.jpg, http://www.artic.edu/aic/collections/artwork/87272?search_no=1&index=2
975,1570,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000007/4612_186659.jpg, http://www.artic.edu/aic/collections/artwork/107869?search_no=1&index=3
976,1550,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000120/6300_1211477.jpg, http://www.artic.edu/aic/collections/artwork/147876?search_no=1&index=4
977,1500,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000004/3705_185161.jpg, http://www.artic.edu/aic/collections/artwork/15739?search_no=1&index=5
